日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率,date,品种
2018-10-31,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,106.26,,0.05,0.0,0.0,,,2018-10-31,中证交易所高等级绿色债券指数
2018-11-01,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,106.3,,0.04,0.0,0.0,,,2018-11-01,中证交易所高等级绿色债券指数
2018-11-02,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,106.35,,0.05,0.0,0.0,,,2018-11-02,中证交易所高等级绿色债券指数
2018-11-05,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,106.41,,0.06,0.0,0.0,,,2018-11-05,中证交易所高等级绿色债券指数
2018-11-06,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,106.45,,0.04,0.0,0.0,,,2018-11-06,中证交易所高等级绿色债券指数
2018-11-07,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,106.49,,0.04,0.0,0.0,,,2018-11-07,中证交易所高等级绿色债券指数
2018-11-08,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,106.55,,0.06,0.0,0.0,,,2018-11-08,中证交易所高等级绿色债券指数
2018-11-09,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,106.61,,0.06,0.0,0.0,,,2018-11-09,中证交易所高等级绿色债券指数
2018-11-12,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,106.65,,0.04,0.0,0.0,,,2018-11-12,中证交易所高等级绿色债券指数
2018-11-13,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,106.65,,0.0,0.0,0.0,,,2018-11-13,中证交易所高等级绿色债券指数
2018-11-14,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,106.85,,0.18,0.0,0.0,,,2018-11-14,中证交易所高等级绿色债券指数
2018-11-15,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,106.91,,0.06,0.0,0.0,,,2018-11-15,中证交易所高等级绿色债券指数
2018-11-16,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.11,,0.19,0.0,0.0,,,2018-11-16,中证交易所高等级绿色债券指数
2018-11-19,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.18,,0.07,0.0,0.0,,,2018-11-19,中证交易所高等级绿色债券指数
2018-11-20,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.31,,0.11,0.0,0.0,,,2018-11-20,中证交易所高等级绿色债券指数
2018-11-21,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.29,,-0.01,0.0,0.0,,,2018-11-21,中证交易所高等级绿色债券指数
2018-11-22,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.34,,0.04,0.0,0.0,,,2018-11-22,中证交易所高等级绿色债券指数
2018-11-23,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.4,,0.06,0.0,0.0,,,2018-11-23,中证交易所高等级绿色债券指数
2018-11-26,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.43,,0.02,0.0,0.0,,,2018-11-26,中证交易所高等级绿色债券指数
2018-11-27,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.49,,0.06,0.0,0.0,,,2018-11-27,中证交易所高等级绿色债券指数
2018-11-28,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.48,,-0.01,0.0,0.0,,,2018-11-28,中证交易所高等级绿色债券指数
2018-11-29,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.48,,0.01,0.0,0.0,,,2018-11-29,中证交易所高等级绿色债券指数
2018-11-30,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.51,,0.02,0.0,0.0,,,2018-11-30,中证交易所高等级绿色债券指数
2018-12-03,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.54,,0.03,0.0,0.0,,,2018-12-03,中证交易所高等级绿色债券指数
2018-12-04,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.58,,0.04,0.0,0.0,,,2018-12-04,中证交易所高等级绿色债券指数
2018-12-05,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.61,,0.03,0.0,0.0,,,2018-12-05,中证交易所高等级绿色债券指数
2018-12-06,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.73,,0.11,0.0,0.0,,,2018-12-06,中证交易所高等级绿色债券指数
2018-12-07,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.82,,0.09,0.0,0.0,,,2018-12-07,中证交易所高等级绿色债券指数
2018-12-10,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.9,,0.07,0.0,0.0,,,2018-12-10,中证交易所高等级绿色债券指数
2018-12-11,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.94,,0.04,0.0,0.0,,,2018-12-11,中证交易所高等级绿色债券指数
2018-12-12,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,108.0,,0.06,0.0,0.0,,,2018-12-12,中证交易所高等级绿色债券指数
2018-12-13,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.99,,-0.01,0.0,0.0,,,2018-12-13,中证交易所高等级绿色债券指数
2018-12-14,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.97,,-0.02,0.0,0.0,,,2018-12-14,中证交易所高等级绿色债券指数
2018-12-17,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.97,,0.0,0.0,0.0,,,2018-12-17,中证交易所高等级绿色债券指数
2018-12-18,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.89,,-0.07,0.0,0.0,,,2018-12-18,中证交易所高等级绿色债券指数
2018-12-19,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.86,,-0.02,0.0,0.0,,,2018-12-19,中证交易所高等级绿色债券指数
2018-12-20,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.88,,0.02,0.0,0.0,,,2018-12-20,中证交易所高等级绿色债券指数
2018-12-21,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,107.99,,0.1,0.0,0.0,,,2018-12-21,中证交易所高等级绿色债券指数
2018-12-24,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,108.04,,0.05,0.0,0.0,,,2018-12-24,中证交易所高等级绿色债券指数
2018-12-25,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,108.05,,0.01,0.0,0.0,,,2018-12-25,中证交易所高等级绿色债券指数
2018-12-26,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,108.07,,0.02,0.0,0.0,,,2018-12-26,中证交易所高等级绿色债券指数
2018-12-27,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,108.04,,-0.03,0.0,0.0,,,2018-12-27,中证交易所高等级绿色债券指数
2018-12-28,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,108.13,,0.08,0.0,0.0,,,2018-12-28,中证交易所高等级绿色债券指数
2019-01-02,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,108.34,,0.2,0.0,0.0,,,2019-01-02,中证交易所高等级绿色债券指数
2019-01-03,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,108.53,,0.17,0.0,0.0,,,2019-01-03,中证交易所高等级绿色债券指数
2019-01-04,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,108.64,,0.1,0.0,0.0,,,2019-01-04,中证交易所高等级绿色债券指数
2019-01-07,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,108.83,,0.17,0.0,0.0,,,2019-01-07,中证交易所高等级绿色债券指数
2019-01-08,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.01,,0.17,0.0,0.0,,,2019-01-08,中证交易所高等级绿色债券指数
2019-01-09,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.14,,0.13,0.0,0.0,,,2019-01-09,中证交易所高等级绿色债券指数
2019-01-10,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.27,,0.11,0.0,0.0,,,2019-01-10,中证交易所高等级绿色债券指数
2019-01-11,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.32,,0.05,0.0,0.0,,,2019-01-11,中证交易所高等级绿色债券指数
2019-01-14,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.35,,0.03,0.0,0.0,,,2019-01-14,中证交易所高等级绿色债券指数
2019-01-15,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.29,,-0.05,0.0,0.0,,,2019-01-15,中证交易所高等级绿色债券指数
2019-01-16,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.26,,-0.03,0.0,0.0,,,2019-01-16,中证交易所高等级绿色债券指数
2019-01-17,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.29,,0.03,0.0,0.0,,,2019-01-17,中证交易所高等级绿色债券指数
2019-01-18,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.36,,0.07,0.0,0.0,,,2019-01-18,中证交易所高等级绿色债券指数
2019-01-21,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.35,,-0.02,0.0,0.0,,,2019-01-21,中证交易所高等级绿色债券指数
2019-01-22,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.39,,0.04,0.0,0.0,,,2019-01-22,中证交易所高等级绿色债券指数
2019-01-23,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.42,,0.02,0.0,0.0,,,2019-01-23,中证交易所高等级绿色债券指数
2019-01-24,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.43,,0.01,0.0,0.0,,,2019-01-24,中证交易所高等级绿色债券指数
2019-01-25,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.41,,-0.01,0.0,0.0,,,2019-01-25,中证交易所高等级绿色债券指数
2019-01-28,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.29,,-0.11,0.0,0.0,,,2019-01-28,中证交易所高等级绿色债券指数
2019-01-29,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.34,,0.04,0.0,0.0,,,2019-01-29,中证交易所高等级绿色债券指数
2019-01-30,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.36,,0.02,0.0,0.0,,,2019-01-30,中证交易所高等级绿色债券指数
2019-01-31,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.4,0.04,0.03,1.1,1.1,73.0,,2019-01-31,中证交易所高等级绿色债券指数
2019-02-01,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.43,0.04,0.03,0.02,0.02,77.0,,2019-02-01,中证交易所高等级绿色债券指数
2019-02-11,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.64,0.21,0.19,2.2,2.19,77.0,,2019-02-11,中证交易所高等级绿色债券指数
2019-02-12,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.72,0.08,0.07,1.5,1.5,77.0,,2019-02-12,中证交易所高等级绿色债券指数
2019-02-13,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.76,0.04,0.04,0.42,0.42,77.0,,2019-02-13,中证交易所高等级绿色债券指数
2019-02-14,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.8,0.04,0.03,1.0,1.04,77.0,,2019-02-14,中证交易所高等级绿色债券指数
2019-02-15,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.84,0.04,0.04,2.0,2.02,77.0,,2019-02-15,中证交易所高等级绿色债券指数
2019-02-18,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.88,0.03,0.03,6.9,7.01,77.0,,2019-02-18,中证交易所高等级绿色债券指数
2019-02-19,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.88,0.0,0.0,0.44,0.42,77.0,,2019-02-19,中证交易所高等级绿色债券指数
2019-02-20,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.88,0.01,0.01,2.7,2.77,77.0,,2019-02-20,中证交易所高等级绿色债券指数
2019-02-21,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.91,0.03,0.03,7.41,7.48,77.0,,2019-02-21,中证交易所高等级绿色债券指数
2019-02-22,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.88,-0.03,-0.03,7.37,7.48,77.0,,2019-02-22,中证交易所高等级绿色债券指数
2019-02-25,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.84,-0.04,-0.03,5.94,6.03,77.0,,2019-02-25,中证交易所高等级绿色债券指数
2019-02-26,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.79,-0.06,-0.05,3.71,3.77,77.0,,2019-02-26,中证交易所高等级绿色债券指数
2019-02-27,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.63,-0.16,-0.14,0.97,0.95,77.0,,2019-02-27,中证交易所高等级绿色债券指数
2019-02-28,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.63,0.01,0.0,1.2,1.22,77.0,,2019-02-28,中证交易所高等级绿色债券指数
2019-03-01,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.52,-0.11,-0.1,0.62,0.64,79.0,,2019-03-01,中证交易所高等级绿色债券指数
2019-03-04,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.45,-0.07,-0.07,2.89,2.91,79.0,,2019-03-04,中证交易所高等级绿色债券指数
2019-03-05,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.39,-0.06,-0.05,2.85,2.82,79.0,,2019-03-05,中证交易所高等级绿色债券指数
2019-03-06,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.31,-0.08,-0.07,2.45,2.46,79.0,,2019-03-06,中证交易所高等级绿色债券指数
2019-03-07,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.29,-0.02,-0.02,0.74,0.74,79.0,,2019-03-07,中证交易所高等级绿色债券指数
2019-03-08,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.49,0.2,0.18,1.82,1.82,79.0,,2019-03-08,中证交易所高等级绿色债券指数
2019-03-11,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.49,0.0,0.0,3.31,3.3,79.0,,2019-03-11,中证交易所高等级绿色债券指数
2019-03-12,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.53,0.05,0.04,1.64,1.64,79.0,,2019-03-12,中证交易所高等级绿色债券指数
2019-03-13,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.49,-0.04,-0.04,6.44,6.48,79.0,,2019-03-13,中证交易所高等级绿色债券指数
2019-03-14,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.47,-0.02,-0.02,1.83,1.82,79.0,,2019-03-14,中证交易所高等级绿色债券指数
2019-03-15,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.43,-0.04,-0.04,1.03,1.05,79.0,,2019-03-15,中证交易所高等级绿色债券指数
2019-03-18,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.44,0.01,0.01,0.16,0.16,79.0,,2019-03-18,中证交易所高等级绿色债券指数
2019-03-19,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.46,0.03,0.03,4.21,4.19,79.0,,2019-03-19,中证交易所高等级绿色债券指数
2019-03-20,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.44,-0.02,-0.02,1.23,1.23,79.0,,2019-03-20,中证交易所高等级绿色债券指数
2019-03-21,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.46,0.02,0.02,1.57,1.56,79.0,,2019-03-21,中证交易所高等级绿色债券指数
2019-03-22,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.53,0.07,0.06,1.53,1.51,79.0,,2019-03-22,中证交易所高等级绿色债券指数
2019-03-25,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.52,-0.01,-0.01,7.11,7.11,79.0,,2019-03-25,中证交易所高等级绿色债券指数
2019-03-26,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.63,0.11,0.1,0.21,0.22,79.0,,2019-03-26,中证交易所高等级绿色债券指数
2019-03-27,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.7,0.07,0.06,1.82,1.84,79.0,,2019-03-27,中证交易所高等级绿色债券指数
2019-03-28,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.76,0.06,0.05,0.75,0.76,79.0,,2019-03-28,中证交易所高等级绿色债券指数
2019-03-29,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.81,0.06,0.05,1.2,1.22,79.0,,2019-03-29,中证交易所高等级绿色债券指数
2019-04-01,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.78,-0.04,-0.03,4.9,4.92,83.0,,2019-04-01,中证交易所高等级绿色债券指数
2019-04-02,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.8,0.02,0.02,0.7,0.71,83.0,,2019-04-02,中证交易所高等级绿色债券指数
2019-04-03,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.71,-0.08,-0.08,1.21,1.22,83.0,,2019-04-03,中证交易所高等级绿色债券指数
2019-04-04,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.71,-0.01,-0.01,0.5,0.51,83.0,,2019-04-04,中证交易所高等级绿色债券指数
2019-04-08,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.65,-0.06,-0.05,0.1,0.1,83.0,,2019-04-08,中证交易所高等级绿色债券指数
2019-04-09,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.54,-0.1,-0.09,1.98,2.01,83.0,,2019-04-09,中证交易所高等级绿色债券指数
2019-04-10,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.43,-0.12,-0.11,0.51,0.52,83.0,,2019-04-10,中证交易所高等级绿色债券指数
2019-04-11,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.34,-0.08,-0.08,0.7,0.71,83.0,,2019-04-11,中证交易所高等级绿色债券指数
2019-04-12,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.39,0.04,0.04,0.21,0.22,83.0,,2019-04-12,中证交易所高等级绿色债券指数
2019-04-15,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.23,-0.16,-0.15,1.77,1.76,83.0,,2019-04-15,中证交易所高等级绿色债券指数
2019-04-16,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.1,-0.12,-0.11,0.3,0.31,83.0,,2019-04-16,中证交易所高等级绿色债券指数
2019-04-17,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.06,-0.05,-0.04,1.8,1.78,83.0,,2019-04-17,中证交易所高等级绿色债券指数
2019-04-18,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.06,0.0,0.0,5.71,5.66,83.0,,2019-04-18,中证交易所高等级绿色债券指数
2019-04-19,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.14,0.08,0.08,3.2,3.19,83.0,,2019-04-19,中证交易所高等级绿色债券指数
2019-04-22,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.22,0.07,0.07,1.5,1.49,83.0,,2019-04-22,中证交易所高等级绿色债券指数
2019-04-23,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,109.21,-0.01,0.0,2.45,2.44,83.0,,2019-04-23,中证交易所高等级绿色债券指数
