date,open,high,low,close,volume,hold,settle,品种,交易所,合约代码
2017-07-12,97.955,98.065,97.84,97.89,14933,0,0.0,5年期国债期货,CFFEX,TF0
2017-07-13,97.93,98.05,97.88,97.94,12407,0,0.0,5年期国债期货,CFFEX,TF0
2017-07-14,97.9,97.925,97.78,97.87,12516,0,0.0,5年期国债期货,CFFEX,TF0
2017-07-17,97.89,97.97,97.775,97.795,12769,0,0.0,5年期国债期货,CFFEX,TF0
2017-07-18,97.76,97.76,97.57,97.665,14751,0,0.0,5年期国债期货,CFFEX,TF0
2017-07-19,97.67,97.755,97.645,97.645,9958,0,0.0,5年期国债期货,CFFEX,TF0
2017-07-20,97.66,97.825,97.66,97.8,7132,0,0.0,5年期国债期货,CFFEX,TF0
2017-07-21,97.82,97.85,97.69,97.73,6080,0,0.0,5年期国债期货,CFFEX,TF0
2017-07-24,97.73,97.815,97.715,97.79,5582,0,0.0,5年期国债期货,CFFEX,TF0
2017-07-25,97.79,97.8,97.625,97.64,7773,0,0.0,5年期国债期货,CFFEX,TF0
2017-07-26,97.63,97.67,97.495,97.525,7748,0,0.0,5年期国债期货,CFFEX,TF0
2017-07-27,97.535,97.605,97.4,97.53,10691,0,0.0,5年期国债期货,CFFEX,TF0
2017-07-28,97.51,97.55,97.435,97.455,7878,0,0.0,5年期国债期货,CFFEX,TF0
2017-07-31,97.43,97.485,97.3,97.34,9463,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-01,97.315,97.35,97.16,97.215,12872,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-02,97.245,97.35,97.23,97.255,10054,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-03,97.26,97.33,97.225,97.29,10078,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-04,97.285,97.425,97.285,97.34,9034,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-07,97.305,97.305,97.13,97.15,10095,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-08,97.12,97.245,97.105,97.15,8622,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-09,97.235,97.255,97.015,97.05,11300,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-10,97.08,97.16,97.07,97.16,7968,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-11,97.22,97.39,97.215,97.295,7313,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-14,97.45,97.65,97.41,97.625,11631,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-15,97.66,97.715,97.565,97.615,10186,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-16,97.57,97.615,97.52,97.545,6749,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-17,97.545,97.57,97.47,97.535,6243,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-18,97.555,97.645,97.53,97.535,7225,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-21,97.495,97.525,97.435,97.495,6897,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-22,97.49,97.52,97.41,97.505,8524,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-23,97.525,97.645,97.5,97.53,11330,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-24,97.53,97.58,97.435,97.49,9579,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-25,97.465,97.515,97.425,97.43,5262,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-28,97.42,97.47,97.35,97.355,7314,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-29,97.35,97.485,97.32,97.455,8007,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-30,97.46,97.515,97.385,97.505,7269,0,0.0,5年期国债期货,CFFEX,TF0
2017-08-31,97.49,97.55,97.455,97.55,6187,0,0.0,5年期国债期货,CFFEX,TF0
2017-09-01,97.54,97.55,97.49,97.495,5586,0,0.0,5年期国债期货,CFFEX,TF0
2017-09-04,97.49,97.53,97.46,97.48,4919,0,0.0,5年期国债期货,CFFEX,TF0
2017-09-05,97.47,97.47,97.34,97.34,7308,0,0.0,5年期国债期货,CFFEX,TF0
2017-09-06,97.35,97.485,97.35,97.475,7091,0,0.0,5年期国债期货,CFFEX,TF0
2017-09-07,97.46,97.655,97.45,97.64,9066,0,0.0,5年期国债期货,CFFEX,TF0
2017-09-08,97.67,97.85,97.635,97.73,12274,0,0.0,5年期国债期货,CFFEX,TF0
2017-09-11,97.7,97.765,97.62,97.625,8032,0,0.0,5年期国债期货,CFFEX,TF0
2017-09-12,97.615,97.73,97.57,97.665,10602,0,0.0,5年期国债期货,CFFEX,TF0
2017-09-13,97.62,97.68,97.505,97.54,15095,0,0.0,5年期国债期货,CFFEX,TF0
2017-09-14,97.56,97.775,97.53,97.73,13350,0,0.0,5年期国债期货,CFFEX,TF0
2017-09-15,97.73,97.755,97.65,97.69,8543,0,0.0,5年期国债期货,CFFEX,TF0
2017-09-18,97.67,97.715,97.48,97.495,18684,0,0.0,5年期国债期货,CFFEX,TF0
2017-09-19,97.495,97.615,97.495,97.6,10139,0,0.0,5年期国债期货,CFFEX,TF0
2017-09-20,97.58,97.6,97.49,97.52,9785,0,0.0,5年期国债期货,CFFEX,TF0
2017-09-21,97.485,97.56,97.34,97.45,9179,0,0.0,5年期国债期货,CFFEX,TF0
2017-09-22,97.47,97.58,97.46,97.555,7679,0,0.0,5年期国债期货,CFFEX,TF0
2017-09-25,97.61,97.69,97.575,97.64,7796,0,0.0,5年期国债期货,CFFEX,TF0
2017-09-26,97.63,97.67,97.59,97.645,4765,0,0.0,5年期国债期货,CFFEX,TF0
2017-09-27,97.63,97.645,97.555,97.625,6583,0,0.0,5年期国债期货,CFFEX,TF0
2017-09-28,97.665,97.725,97.635,97.72,9804,0,0.0,5年期国债期货,CFFEX,TF0
2017-09-29,97.73,97.75,97.62,97.695,6926,0,97.695,5年期国债期货,CFFEX,TF0
2017-10-10,97.47,97.52,97.435,97.44,6139,0,0.0,5年期国债期货,CFFEX,TF0
2017-10-11,97.44,97.475,97.38,97.41,6257,0,0.0,5年期国债期货,CFFEX,TF0
2017-10-12,97.41,97.445,97.23,97.255,10427,0,0.0,5年期国债期货,CFFEX,TF0
2017-10-13,97.27,97.34,97.235,97.25,7446,0,0.0,5年期国债期货,CFFEX,TF0
2017-10-16,97.11,97.11,96.97,97.02,13281,0,0.0,5年期国债期货,CFFEX,TF0
2017-10-17,97.0,97.045,96.71,96.79,13826,0,0.0,5年期国债期货,CFFEX,TF0
2017-10-18,96.83,96.885,96.73,96.84,19413,0,0.0,5年期国债期货,CFFEX,TF0
2017-10-19,96.91,97.2,96.88,96.985,13935,0,0.0,5年期国债期货,CFFEX,TF0
2017-10-20,96.98,97.09,96.95,96.99,10704,0,0.0,5年期国债期货,CFFEX,TF0
2017-10-23,96.94,97.035,96.85,97.02,10364,0,0.0,5年期国债期货,CFFEX,TF0
2017-10-24,97.0,97.03,96.945,96.98,5281,0,0.0,5年期国债期货,CFFEX,TF0
2017-10-25,96.95,96.95,96.63,96.65,12794,0,0.0,5年期国债期货,CFFEX,TF0
2017-10-26,96.605,96.725,96.455,96.71,16538,0,0.0,5年期国债期货,CFFEX,TF0
2017-10-27,96.71,96.725,96.35,96.355,11525,0,0.0,5年期国债期货,CFFEX,TF0
2017-10-30,96.19,96.24,95.75,95.955,33434,0,0.0,5年期国债期货,CFFEX,TF0
2017-10-31,96.03,96.13,95.935,96.065,16407,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-01,96.085,96.28,96.065,96.155,14584,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-02,96.14,96.23,96.06,96.07,12970,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-03,96.08,96.155,95.95,96.105,16282,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-06,96.1,96.19,96.035,96.17,11386,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-07,96.17,96.17,95.88,95.93,16941,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-08,95.925,96.15,95.825,96.05,17739,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-09,96.06,96.16,95.985,96.02,12990,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-10,96.02,96.08,95.91,95.99,10716,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-13,96.05,96.05,95.65,95.67,14064,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-14,95.67,95.9,95.57,95.89,14905,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-15,95.89,96.065,95.845,96.02,9780,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-16,96.35,96.495,96.32,96.435,15995,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-17,96.435,96.44,96.32,96.34,10468,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-20,96.32,96.415,96.19,96.35,12221,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-21,96.27,96.36,96.11,96.3,16581,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-22,96.29,96.29,95.935,95.97,12511,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-23,96.01,96.12,95.97,96.0,9737,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-24,96.1,96.23,96.065,96.19,6150,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-27,96.2,96.27,96.12,96.185,10900,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-28,96.175,96.32,96.11,96.14,11799,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-29,96.095,96.62,96.05,96.54,12796,0,0.0,5年期国债期货,CFFEX,TF0
2017-11-30,96.49,96.64,96.375,96.58,10598,0,0.0,5年期国债期货,CFFEX,TF0
2017-12-01,96.545,96.68,96.455,96.545,9240,0,0.0,5年期国债期货,CFFEX,TF0
2017-12-04,96.515,96.615,96.4,96.52,8840,0,0.0,5年期国债期货,CFFEX,TF0
2017-12-05,96.58,96.7,96.445,96.52,14019,0,0.0,5年期国债期货,CFFEX,TF0
2017-12-06,96.55,96.595,96.43,96.535,10265,0,0.0,5年期国债期货,CFFEX,TF0
2017-12-07,96.58,96.595,96.42,96.44,10201,0,0.0,5年期国债期货,CFFEX,TF0
2017-12-08,96.49,96.49,96.25,96.345,12205,0,0.0,5年期国债期货,CFFEX,TF0
2017-12-11,96.31,96.35,96.155,96.2,9293,0,0.0,5年期国债期货,CFFEX,TF0
2017-12-12,96.12,96.22,96.06,96.11,9707,0,0.0,5年期国债期货,CFFEX,TF0
2017-12-13,96.09,96.225,96.075,96.165,10641,0,0.0,5年期国债期货,CFFEX,TF0
2017-12-14,96.25,96.33,96.21,96.29,8082,0,0.0,5年期国债期货,CFFEX,TF0
2017-12-15,96.29,96.51,96.29,96.435,11212,0,0.0,5年期国债期货,CFFEX,TF0
2017-12-18,96.465,96.58,96.37,96.415,8375,0,0.0,5年期国债期货,CFFEX,TF0
2017-12-19,96.425,96.49,96.36,96.395,6967,0,0.0,5年期国债期货,CFFEX,TF0
2017-12-20,96.33,96.445,96.32,96.425,7681,0,0.0,5年期国债期货,CFFEX,TF0
2017-12-21,96.39,96.455,96.34,96.45,6983,0,0.0,5年期国债期货,CFFEX,TF0
2017-12-22,96.47,96.64,96.425,96.64,7729,0,0.0,5年期国债期货,CFFEX,TF0
2017-12-25,96.6,96.675,96.54,96.57,7989,0,0.0,5年期国债期货,CFFEX,TF0
2017-12-26,96.57,96.59,96.45,96.47,8052,0,0.0,5年期国债期货,CFFEX,TF0
2017-12-27,96.47,96.505,96.43,96.49,4078,0,96.48,5年期国债期货,CFFEX,TF0
2017-12-28,96.49,96.62,96.49,96.505,4450,0,0.0,5年期国债期货,CFFEX,TF0
2017-12-29,96.505,96.645,96.38,96.605,9635,0,96.585,5年期国债期货,CFFEX,TF0
2018-01-02,96.6,96.625,96.255,96.26,10554,0,0.0,5年期国债期货,CFFEX,TF0
2018-01-03,96.265,96.35,96.25,96.29,9053,0,0.0,5年期国债期货,CFFEX,TF0
2018-01-04,96.235,96.295,96.095,96.25,10370,0,0.0,5年期国债期货,CFFEX,TF0
2018-01-05,96.25,96.305,96.21,96.26,5787,0,0.0,5年期国债期货,CFFEX,TF0
2018-01-08,96.285,96.425,96.195,96.4,9121,0,0.0,5年期国债期货,CFFEX,TF0
2018-01-09,96.4,96.46,96.355,96.41,7085,0,0.0,5年期国债期货,CFFEX,TF0
2018-01-10,96.3,96.38,96.195,96.2,9812,0,0.0,5年期国债期货,CFFEX,TF0
2018-01-11,96.2,96.24,95.985,96.045,12570,0,0.0,5年期国债期货,CFFEX,TF0
2018-01-12,96.05,96.175,96.05,96.145,6210,0,0.0,5年期国债期货,CFFEX,TF0
2018-01-15,96.135,96.135,95.885,96.005,10691,0,0.0,5年期国债期货,CFFEX,TF0
2018-01-16,96.035,96.08,95.935,95.985,6747,0,0.0,5年期国债期货,CFFEX,TF0
2018-01-17,95.97,96.015,95.805,95.84,14091,0,0.0,5年期国债期货,CFFEX,TF0
2018-01-18,95.8,95.835,95.64,95.66,14051,0,0.0,5年期国债期货,CFFEX,TF0
2018-01-19,95.645,95.76,95.57,95.635,12942,0,0.0,5年期国债期货,CFFEX,TF0
2018-01-22,95.625,95.815,95.58,95.795,10199,0,0.0,5年期国债期货,CFFEX,TF0
2018-01-23,95.85,95.905,95.785,95.81,9212,0,0.0,5年期国债期货,CFFEX,TF0
2018-01-24,95.86,96.95,95.815,95.865,10636,0,0.0,5年期国债期货,CFFEX,TF0
2018-01-25,95.74,95.965,95.705,95.955,8562,0,0.0,5年期国债期货,CFFEX,TF0
2018-01-26,95.985,96.02,95.92,95.96,8278,0,0.0,5年期国债期货,CFFEX,TF0
2018-01-29,95.95,96.03,95.87,95.945,8507,0,0.0,5年期国债期货,CFFEX,TF0
2018-01-30,95.93,95.97,95.865,95.875,9074,0,0.0,5年期国债期货,CFFEX,TF0
2018-01-31,95.915,95.965,95.865,95.915,8420,0,0.0,5年期国债期货,CFFEX,TF0
2018-02-01,95.905,96.055,95.89,96.045,12326,0,96.03,5年期国债期货,CFFEX,TF0
2018-02-02,96.025,96.025,95.94,95.95,7154,0,0.0,5年期国债期货,CFFEX,TF0
2018-02-05,95.91,95.97,95.805,95.88,11175,0,0.0,5年期国债期货,CFFEX,TF0
2018-02-06,96.01,96.105,95.975,96.03,12511,0,0.0,5年期国债期货,CFFEX,TF0
2018-02-07,95.98,96.04,95.92,96.035,8508,0,0.0,5年期国债期货,CFFEX,TF0
2018-02-08,96.07,96.11,95.855,95.885,10422,0,95.92,5年期国债期货,CFFEX,TF0
2018-02-09,95.845,96.11,95.845,96.075,14664,0,0.0,5年期国债期货,CFFEX,TF0
2018-02-12,96.1,96.56,96.005,96.185,8687,0,0.0,5年期国债期货,CFFEX,TF0
2018-02-13,96.15,96.19,96.05,96.08,6903,0,0.0,5年期国债期货,CFFEX,TF0
2018-02-14,96.11,96.13,96.0,96.05,2823,0,96.07,5年期国债期货,CFFEX,TF0
2018-02-22,96.005,96.035,95.855,95.905,2485,0,0.0,5年期国债期货,CFFEX,TF0
2018-02-23,95.88,95.95,95.88,95.935,4212,0,0.0,5年期国债期货,CFFEX,TF0
2018-02-26,95.935,96.275,95.935,96.245,8051,0,0.0,5年期国债期货,CFFEX,TF0
2018-02-27,96.29,96.475,96.19,96.425,10321,0,0.0,5年期国债期货,CFFEX,TF0
2018-02-28,96.39,96.48,96.36,96.42,7223,0,0.0,5年期国债期货,CFFEX,TF0
2018-03-01,96.445,96.535,96.41,96.435,7471,0,0.0,5年期国债期货,CFFEX,TF0
2018-03-02,96.43,96.475,96.385,96.43,7243,0,0.0,5年期国债期货,CFFEX,TF0
2018-03-05,96.425,96.485,96.31,96.405,6920,0,0.0,5年期国债期货,CFFEX,TF0
2018-03-06,96.405,96.575,96.36,96.55,10669,0,0.0,5年期国债期货,CFFEX,TF0
2018-03-07,96.55,96.58,96.485,96.55,7252,0,0.0,5年期国债期货,CFFEX,TF0
2018-03-08,96.65,96.69,96.485,96.535,6977,0,0.0,5年期国债期货,CFFEX,TF0
2018-03-09,96.51,96.61,96.455,96.545,7938,0,0.0,5年期国债期货,CFFEX,TF0
2018-03-12,96.59,96.625,96.545,96.605,5349,0,0.0,5年期国债期货,CFFEX,TF0
